date,rt_median,rt_hdi_low,rt_hdi_high
2020-03-05,1.1156152256556453,0.9223474731912712,1.3229098127078704
2020-03-06,1.1188181523279417,0.9207239827728558,1.3293583247556815
2020-03-07,1.1204340723281359,0.924631192662299,1.3386390857671229
2020-03-08,1.1216684715424403,0.9176118669611224,1.3344394783030888
2020-03-09,1.1228639003745915,0.9244727275440534,1.3471237229670736
2020-03-10,1.1234461477621642,0.9177564285738493,1.342953630181513
2020-03-11,1.124200436116027,0.9173889267789371,1.347930458632524
2020-03-12,1.1249976446191208,0.9154015210402192,1.3524420144294598
2020-03-13,1.124787884920187,0.9242711774192697,1.3654363781241556
2020-03-14,1.1250312612367872,0.9125979573085278,1.355035311215158
2020-03-15,1.1249607796543253,0.9147393607144869,1.3584470337351215
2020-03-16,1.1263209641827303,0.9081485397711149,1.3519894396759649
2020-03-17,1.124607221158737,0.9134551790255204,1.3602576194965055
2020-03-18,1.1245946401140121,0.9096878518891158,1.3588413912821315
2020-03-19,1.1236444109974537,0.9159721591648858,1.3659542252359853
2020-03-20,1.1232717048020888,0.9104524120105102,1.3601314619395712
2020-03-21,1.1230781792592568,0.9092883054179928,1.3611931490353968
2020-03-22,1.1223015665565375,0.9066317896288626,1.3614527556546259
2020-03-23,1.1218817100582688,0.9046089982006268,1.361902503031739
2020-03-24,1.121123142330739,0.8976928533363644,1.3597585099773601
2020-03-25,1.1206930698622826,0.9043189213221051,1.3675128382592117
2020-03-26,1.120366310627063,0.9017560005560146,1.3650156381431082
2020-03-27,1.1195899961858777,0.8972817571792208,1.358241554997669
2020-03-28,1.1191936004616019,0.9010165315773693,1.3613656604337698
2020-03-29,1.1179602934212536,0.9004150444903877,1.3586714252266545
2020-03-30,1.117284567604485,0.8914276407873294,1.351424411080251
2020-03-31,1.1161153266297708,0.9045373113148566,1.3660711438084552
2020-04-01,1.1167087485753728,0.8932500966703718,1.359122518605749
2020-04-02,1.116794292393311,0.8959124778067412,1.362778392541415
2020-04-03,1.1152286468032235,0.8950511477083497,1.3666553202986325
2020-04-04,1.11295355555894,0.8954358514037593,1.3704970574512871
2020-04-05,1.1126431968400698,0.8828939998703981,1.3562798024342393
2020-04-06,1.111097137072547,0.8839315919039806,1.360436021875651
2020-04-07,1.110558112781991,0.883056925488822,1.3571024008863986
2020-04-08,1.1090883625754187,0.8886022301471251,1.3661174421244566
2020-04-09,1.1094994161737826,0.8794868283993399,1.3541940716329004
2020-04-10,1.1088936570646941,0.8735607295661774,1.3504340469665452
2020-04-11,1.107826645668625,0.8697464561561102,1.3527650770152202
2020-04-12,1.1077563972902982,0.8519627755297701,1.3341487609694402
2020-04-13,1.1049623111491251,0.8713339342324654,1.3520862592542948
2020-04-14,1.1034686565015124,0.8817053657676299,1.3636019083128847
2020-04-15,1.1024630004348817,0.8795494909874534,1.3633345125719143
2020-04-16,1.1004588103871127,0.8825465098677334,1.363204933429002
2020-04-17,1.0993791313585182,0.863373749196859,1.3421094595656244
2020-04-18,1.0975236249102014,0.8675691983944788,1.3480344300081406
2020-04-19,1.0979909972293591,0.8702902166245889,1.3516791464604245
2020-04-20,1.0959785411628666,0.8627188219232644,1.350339121320211
2020-04-21,1.0947525448437943,0.8510488784577684,1.3371548027946765
2020-04-22,1.0936845331903358,0.8611315746309117,1.3499463597788506
2020-04-23,1.0937496311023933,0.8441581705516136,1.3340523354836795
2020-04-24,1.0922171013181827,0.8633208537774115,1.3526826015089257
2020-04-25,1.091172623126651,0.8432672988105123,1.3328461135836407
2020-04-26,1.0901377301608544,0.8424565844790385,1.3362222636402463
2020-04-27,1.088764004324068,0.8448246946830128,1.337979680037274
2020-04-28,1.0884327855793559,0.853370752264136,1.3449950908033261
2020-04-29,1.0880680607342386,0.8541915458796615,1.346083459396648
2020-04-30,1.0863991067296166,0.850290077282588,1.3408468090123022
2020-05-01,1.0858915981953015,0.8508912052174755,1.3441059271191103
2020-05-02,1.0856986231110808,0.8417543968588124,1.339222349060279
2020-05-03,1.085907084631316,0.8541425329760496,1.350602077367288
2020-05-04,1.0852007210534638,0.8392946749173315,1.3398121089968478
2020-05-05,1.0860497281702526,0.8333154447825872,1.3347409088231623
2020-05-06,1.0864113043894656,0.8509141958164068,1.351291076404289
2020-05-07,1.0858195174022403,0.8342008869659318,1.3397956110241511
2020-05-08,1.086045742313336,0.8350926195890471,1.339588620343557
2020-05-09,1.0843853874927067,0.8234537755468639,1.3262458953899028
2020-05-10,1.0852795066629586,0.832678737796269,1.3338540798133607
2020-05-11,1.0844278338702762,0.8289656019014299,1.3363662171341282
2020-05-12,1.0845845529737133,0.8273962049061503,1.3330196637716913
2020-05-13,1.0846953320724175,0.8378010573077472,1.3423644821832301
2020-05-14,1.0848630662913283,0.8377307288320115,1.344660559279097
2020-05-15,1.0849178404513777,0.8338142471921756,1.341425799988737
2020-05-16,1.0857032910991558,0.8230323302506183,1.331007458644146
2020-05-17,1.0857133275112694,0.8249889921684472,1.3324494410041776
2020-05-18,1.0856772141436866,0.8177046369150532,1.3277090767728255
2020-05-19,1.0857740628547703,0.8302955069284066,1.3401886389562123
2020-05-20,1.0856626385281158,0.8277766131772816,1.3373001706431253
2020-05-21,1.0857716614783768,0.8353302036202214,1.346834439174083
2020-05-22,1.0852921236408153,0.844955008544221,1.3598920337953861
2020-05-23,1.0852997607175827,0.8319538197990096,1.3480357216054575
2020-05-24,1.0865997839505082,0.835293237101257,1.3504688181833626
2020-05-25,1.0855950835812613,0.8197911436621358,1.3418016278315357
