date,rt_median,rt_hdi_low,rt_hdi_high
2020-06-16,1.0882105821190442,0.8758520438802021,1.288770545450034
2020-06-17,1.0865604026952767,0.8859176495974446,1.2997838581240277
2020-06-18,1.085107001146544,0.8781729864038662,1.2940805785468197
2020-06-19,1.0843486921771455,0.869798278491207,1.2822284042680372
2020-06-20,1.082827687116474,0.8731259947105808,1.285939068034688
2020-06-21,1.0816614783555025,0.8726904528936819,1.2862424226128848
2020-06-22,1.0810345448433805,0.8810632447947588,1.2893010924389832
2020-06-23,1.0802633392055112,0.8708537925172782,1.2831793104554006
2020-06-24,1.079677394596561,0.8682852603684084,1.2811232523570755
2020-06-25,1.0785079998659004,0.8660851727019997,1.2760097489022124
2020-06-26,1.0778871360144409,0.8622086890392834,1.2728252331019507
2020-06-27,1.0771860850551864,0.8658207760011412,1.2758460672174945
2020-06-28,1.0758747382260418,0.8668713712602654,1.2790737251543332
2020-06-29,1.0751221997953961,0.8532151888568809,1.2655770263431538
2020-06-30,1.0731229991131894,0.8641736134138553,1.2718582787560768
2020-07-01,1.0723625037426638,0.8636629379448919,1.2754910149246637
2020-07-02,1.0728688286212162,0.8618398851467325,1.2750133251188485
2020-07-03,1.0721842245293476,0.8599958977128132,1.274545282968052
2020-07-04,1.071768744731791,0.8560067823219634,1.2684696840138425
2020-07-05,1.0710051981455608,0.8679739483611502,1.2823712557200424
2020-07-06,1.070294856339403,0.8552139695263162,1.268050474988326
2020-07-07,1.069343995186025,0.8507535334091695,1.2647666833525022
2020-07-08,1.0688625888714403,0.8533289941986189,1.267525423252898
2020-07-09,1.0692338390529836,0.866097550553984,1.2772953135832177
2020-07-10,1.0690344957377702,0.8624179778045544,1.2762868686953037
2020-07-11,1.0687345843730385,0.8609294180270101,1.2749571172007408
2020-07-12,1.0690890062668965,0.8628617562512605,1.2767118830068915
2020-07-13,1.0686338116346081,0.8523396019196489,1.2679530906041314
2020-07-14,1.068356643577588,0.8530416788044006,1.2687503122808892
2020-07-15,1.0673856329731013,0.8639392218948005,1.2776048509759097
2020-07-16,1.0669304161458062,0.855782421601409,1.269714395021377
2020-07-17,1.0671354186878852,0.8531215363192578,1.2682108314449116
2020-07-18,1.0657826386628817,0.8556914348602322,1.2693638323833296
2020-07-19,1.06499220490634,0.8563055421831279,1.270288312260636
2020-07-20,1.0644355203096085,0.8489714819892776,1.2639742188529877
2020-07-21,1.0637778992110376,0.8628168287460607,1.2770963587634792
2020-07-22,1.0640903071750323,0.8580959600380459,1.2742476841750985
2020-07-23,1.063903083604895,0.8592789155062557,1.275186738554594
2020-07-24,1.0640691513143203,0.8666052102091911,1.2784152688924848
2020-07-25,1.0640606909967436,0.8593447722308883,1.2676005361750171
2020-07-26,1.063928974162744,0.8594341206495437,1.2654291875355392
2020-07-27,1.0648715174255066,0.8503457334409648,1.259900667817055
2020-07-28,1.0643087066982941,0.8618884134481419,1.2672748351960768
2020-07-29,1.063771125687369,0.8659970590582715,1.2750373115622615
2020-07-30,1.0643472393499922,0.8528517848448364,1.2638153480149223
2020-07-31,1.0637034422742513,0.8512264843245654,1.2639098883390871
2020-08-01,1.0639548126430125,0.8504468946976418,1.2635756001829912
2020-08-02,1.0635731674157876,0.862288808253272,1.2766584720758862
2020-08-03,1.0634090011326522,0.8585155317201152,1.2716112680151057
2020-08-04,1.0637145181432697,0.850724516127307,1.2656527487472793
2020-08-05,1.0633752602694146,0.8526652825452591,1.2648738386321978
2020-08-06,1.0638397613960917,0.8484894364889102,1.2604390095570306
2020-08-07,1.0642612057059364,0.8592975163613841,1.2724706494332516
2020-08-08,1.0642965156640622,0.8547904606970109,1.2689582702627589
2020-08-09,1.0650597579614267,0.8493203146134883,1.264325377811909
2020-08-10,1.0650286513098253,0.837314373335271,1.254843183107125
2020-08-11,1.0634337242849528,0.8595956955008272,1.2753892411751997
2020-08-12,1.0642399199012984,0.854953872641996,1.2670178200725566
2020-08-13,1.0648266132689865,0.8484854427714806,1.2575692572730555
2020-08-14,1.0648308519288872,0.8607012557694318,1.2661728279028943
2020-08-15,1.0659033915094045,0.8610641041058847,1.2673334099422282
2020-08-16,1.0653870552025124,0.8573654018253651,1.2646043791029953
2020-08-17,1.0652101065744688,0.8567078132452675,1.265056003351344
2020-08-18,1.065472262807464,0.8600923222491548,1.267095525373414
2020-08-19,1.0651858876098532,0.86774148649272,1.280050728616657
2020-08-20,1.0652790408557862,0.8627525417919676,1.2758025327111424
2020-08-21,1.06660535241646,0.8660323105077217,1.2791231662960572
2020-08-22,1.0677461039616123,0.8755268339512579,1.2890027711256495
2020-08-23,1.0687869026548151,0.8659492174330589,1.2800146173259548
2020-08-24,1.0687302866063288,0.8602608153871734,1.2719199787029172
2020-08-25,1.0696751260498896,0.8713300326713012,1.2815914516628353
2020-08-26,1.0700716335688079,0.8713791516036196,1.2837026065267465
2020-08-27,1.0706241682767557,0.8722000663779772,1.2831479446371112
2020-08-28,1.0717351170536675,0.8694940384425984,1.2771154538125695
2020-08-29,1.0715127305221461,0.861402676583168,1.2702461985710596
2020-08-30,1.0730092879820199,0.8545488432283124,1.2655660208454698
2020-08-31,1.0738557506795292,0.867300894662689,1.2754516653938486
2020-09-01,1.0741355038752634,0.8688344259965731,1.2827701881313875
2020-09-02,1.0747661043292902,0.8746879483712477,1.288555501117731
2020-09-03,1.0754501264194718,0.8636039519305158,1.277383473740046
2020-09-04,1.0760979130872617,0.8630508864820651,1.2747965268316421
2020-09-05,1.0782171317170643,0.8758733799427566,1.2837034662828626
2020-09-06,1.0778848181152634,0.8608722800284812,1.271073908898178
2020-09-07,1.077654217455769,0.8769138430000191,1.2897048514722578
2020-09-08,1.0785485788067932,0.881473874372546,1.2937374393808012
2020-09-09,1.07801456428942,0.8612019589208509,1.2801539601109053
2020-09-10,1.0799135242426359,0.8774650813033774,1.2953026918403185
2020-09-11,1.079826166226082,0.8789792604546229,1.2937270742734612
2020-09-12,1.0794408237047581,0.8665578839663546,1.283247461238969
2020-09-13,1.0815286870788023,0.8745106330233254,1.2866485860560497
2020-09-14,1.0813058389099375,0.8687377356633709,1.2837827441841438
2020-09-15,1.0833771592258032,0.8737578732669624,1.2853242425869669
2020-09-16,1.0839210914829702,0.8769907922814086,1.2884670560156202
2020-09-17,1.083267276108446,0.8712277110201023,1.2837094495806884
2020-09-18,1.0843942459862856,0.8815547968130716,1.2906920485270421
2020-09-19,1.084874223837013,0.8764601086948604,1.2863508337117906
2020-09-20,1.084660539226971,0.8697204769540378,1.279672619426867
2020-09-21,1.0857607616022178,0.8673741373578007,1.280102459644625
2020-09-22,1.0858216347382703,0.8798469297957544,1.293617716964513
2020-09-23,1.0862057337747015,0.8730633447428374,1.2877551316476925
2020-09-24,1.0873792983234782,0.8792469843282475,1.2966396137000946
2020-09-25,1.088439574537296,0.8838093282010187,1.3031824287577776
2020-09-26,1.0891256850918007,0.8762359796273504,1.2931425915892272
2020-09-27,1.0894617359983196,0.8873879080226327,1.3075506671530863
2020-09-28,1.0908716081821548,0.8841554855997384,1.3045892898587361
2020-09-29,1.0920772750131258,0.881855097326853,1.3035247569325756
2020-09-30,1.0908746757801788,0.886099873287276,1.3043557230130949
2020-10-01,1.091289748811371,0.8858651364226585,1.3074260179116834
2020-10-02,1.0922222469259368,0.8875819382351312,1.3130519011389918
2020-10-03,1.0922429509159168,0.8824554153744438,1.3039478377317573
2020-10-04,1.0923992295643283,0.8971454150386273,1.3174621019021526
2020-10-05,1.0928866322994257,0.8928763453278014,1.313912014247574
2020-10-06,1.0946828896276233,0.8960673132657554,1.3182156745460833
2020-10-07,1.0938668087886394,0.8874345332102541,1.3097177806982743
2020-10-08,1.093108031744245,0.8881466722759779,1.3135071084622894
2020-10-09,1.0941105148203856,0.8867466575932939,1.311527073601452
2020-10-10,1.0939114130371328,0.875006803619656,1.3013459929868856
2020-10-11,1.094662453582467,0.8850916961135207,1.3124966511105152
2020-10-12,1.0941559163505086,0.8768309703274573,1.3040223746918258
2020-10-13,1.093520959679981,0.8961880847571098,1.3193079676991657
2020-10-14,1.0929566106129998,0.8886186451971296,1.3140918313759145
2020-10-15,1.0924954768530255,0.8821616256469381,1.306789584342938
2020-10-16,1.0928666886598937,0.8886395803211563,1.3131988046805416
2020-10-17,1.0914154306287656,0.8816887234857065,1.3069438072898727
2020-10-18,1.0921023710686284,0.8724322782348556,1.3024830439513224
2020-10-19,1.0918092901667398,0.8810834823601928,1.3124614452951584
2020-10-20,1.0933184764587942,0.8852772890830901,1.3135476833937971
2020-10-21,1.0917529090503741,0.8841578543228092,1.314662340002625
2020-10-22,1.0914739123775328,0.8794493343203691,1.3124520078480562
2020-10-23,1.0920774357538612,0.8828049803008747,1.3165385688949258
2020-10-24,1.0908074413103914,0.8739065780098312,1.3098196979477255
2020-10-25,1.09051224210031,0.8863722569998341,1.3236274418120093
2020-10-26,1.0890357059631977,0.8717356201692317,1.309453137979873
2020-10-27,1.089040572955307,0.8706550311848558,1.3104041899234224
2020-10-28,1.0887544308693786,0.8683214299408408,1.3087104420603537
2020-10-29,1.0894535565531358,0.8754611707904298,1.319103137664297
2020-10-30,1.0891924372667148,0.8755228671965384,1.3200745247636305
2020-10-31,1.0890297415315027,0.8754841178418998,1.3235244340505277
2020-11-01,1.089883820225504,0.8737635917163239,1.3203921666867937
2020-11-02,1.0890831085401103,0.8708709302881347,1.3219744119107952
2020-11-03,1.0898241494794965,0.8728470626278235,1.326976757272191
2020-11-04,1.0898352399690323,0.8643746572948858,1.3170695245950763
2020-11-05,1.0892617087079033,0.8688098417391281,1.3237731997884135
2020-11-06,1.089923334821815,0.8672384607764533,1.325967036310329
2020-11-07,1.0888942083881314,0.8620565900731493,1.3232075999971427
2020-11-08,1.089779157615527,0.862975703939955,1.328068978375918
2020-11-09,1.090186319159618,0.8606364683215472,1.3262563842198565
2020-11-10,1.0886596280011895,0.8743365334986518,1.3448851599372054
2020-11-11,1.0885831385034903,0.8619283177801045,1.3386515873341807
2020-11-12,1.0887668069224512,0.8591303335260563,1.3375943425120136
2020-11-13,1.0885195261293732,0.8463297301016864,1.3255427674134983
2020-11-14,1.0885538560195966,0.8489307378681266,1.3316543401446312
2020-11-15,1.0875984791338593,0.8488632522644246,1.3323174477979978
2020-11-16,1.0879154178602175,0.8581159820109463,1.343777629204692
2020-11-17,1.088119732028632,0.8553983852661009,1.3460980553719204
2020-11-18,1.087825763008742,0.8491845814480855,1.3444834686103435
2020-11-19,1.0867690535806833,0.8424040340691239,1.3381602683063833
2020-11-20,1.0865710307112901,0.8305696934830259,1.3343230451248158
2020-11-21,1.0874843072862497,0.830562111101102,1.3397390388405321
2020-11-22,1.0880101071741395,0.8338758276932934,1.3458980025435088
2020-11-23,1.088122868162947,0.8347412810119345,1.3551552561199014
2020-11-24,1.089058406050561,0.8280276505811819,1.3514960169481895
2020-11-25,1.0886714825430115,0.8280323474220174,1.3570754165180698
2020-11-26,1.0881324051157601,0.8261137331559194,1.3589023070925128
2020-11-27,1.0885556571799553,0.831329993786815,1.3710627336789205
2020-11-28,1.089087062907038,0.8242472743221657,1.3696487641066772
2020-11-29,1.0899089779972266,0.8207040319097356,1.3723768689471656
2020-11-30,1.0896457782481754,0.8111723260526866,1.3676676104697851
2020-12-01,1.0899628726628945,0.8078101470212712,1.3714044214037413
2020-12-02,1.0883074114784805,0.804118884593781,1.373446041184289
2020-12-03,1.0884511050353263,0.8042513889537087,1.377712716102735
2020-12-04,1.0891528283059784,0.7996470045959704,1.3795010958467961
2020-12-05,1.0888324660364033,0.7932853635901806,1.3754505919957951
2020-12-06,1.089768364383711,0.8072240327856358,1.3948101002570108
2020-12-07,1.0881160304837634,0.7987968197421929,1.3922613930289496
2020-12-08,1.0891644202755497,0.8012515231110825,1.400846157735569
2020-12-09,1.0873847109524548,0.7926765791787075,1.4007689651987276
2020-12-10,1.0884279287986436,0.7974726695720328,1.413620688191812
2020-12-11,1.0867262501817772,0.7891334993864387,1.4085930149516621
2020-12-12,1.087611233677148,0.7790485648912576,1.4037315932297687
2020-12-13,1.0874683166301822,0.7903371048694805,1.4187713057173819
2020-12-14,1.086113976133031,0.7908513161927065,1.419970611519082
