date,rt_median,rt_hdi_low,rt_hdi_high
2020-07-10,1.0353898646943889,0.8307550657724414,1.2503168047877384
2020-07-11,1.0369461064571985,0.8190242229727521,1.2418414735792365
2020-07-12,1.0385336747164362,0.8241789328260053,1.2467170756839407
2020-07-13,1.0416933774274661,0.8300033775275076,1.2508669503085086
2020-07-14,1.0435331749441104,0.8399737400496846,1.261760928471681
2020-07-15,1.0469749390507428,0.8365237608511235,1.2591358436038762
2020-07-16,1.0500340958932086,0.8502645664846791,1.2747840528265082
2020-07-17,1.0519731485898633,0.8510201804895678,1.2719344346644608
2020-07-18,1.0531698989450686,0.8477719872876437,1.26679517718142
2020-07-19,1.0546676302587206,0.8433076828963421,1.262580926180229
2020-07-20,1.0570401735700448,0.8407190865713082,1.2614644885207262
2020-07-21,1.0599091844599142,0.854546089614524,1.2768298387994648
2020-07-22,1.0616315926005484,0.8464428002039034,1.2686746709804329
2020-07-23,1.0637470802601325,0.855415934322606,1.2767559627629324
2020-07-24,1.066310718049155,0.852720736885811,1.2798792832132986
2020-07-25,1.0662101605549161,0.8489079201271418,1.278328119346109
2020-07-26,1.0665246222500402,0.8596701183832821,1.2864397597549173
2020-07-27,1.0690092285006028,0.8622749151883207,1.287458329315204
2020-07-28,1.0706953179393746,0.8678947136019167,1.290469340707706
2020-07-29,1.0723139616644923,0.8609674967918088,1.287210852235327
2020-07-30,1.0734970898703313,0.8526215555914041,1.2821563742139683
2020-07-31,1.073607441330775,0.8589945745734908,1.2889576585462725
2020-08-01,1.0742176408933175,0.8551620567872529,1.2893848126809215
2020-08-02,1.0745495607865885,0.8673515114763183,1.297015004812678
2020-08-03,1.0751757787312943,0.8732197573756229,1.3049304721999506
2020-08-04,1.077617675184415,0.8717789709482369,1.301003650979921
2020-08-05,1.0784597331325374,0.8593779975979529,1.2936453638691299
2020-08-06,1.0788292851938937,0.8732471976098378,1.3068010193428983
2020-08-07,1.078205403154694,0.8680312874579577,1.2968618952139437
2020-08-08,1.0782795752921626,0.8617816042924639,1.2938965834051965
2020-08-09,1.0799697828857933,0.8740789865301531,1.3045886701604206
2020-08-10,1.0802065421488765,0.8613422329328324,1.2936758410902478
2020-08-11,1.080659881750113,0.8745665382795627,1.3063052070896954
2020-08-12,1.0812872749236804,0.8768310010214038,1.3091487828817052
2020-08-13,1.0829526006421366,0.8750674294810087,1.3077145852347214
2020-08-14,1.082543623568713,0.8737839251774132,1.3026896237840888
2020-08-15,1.0814018400420897,0.8788650679151274,1.303646136393316
2020-08-16,1.0800489237697288,0.8787606002410518,1.2984480227040283
2020-08-17,1.080324587197853,0.8756604649418109,1.2971514953086836
2020-08-18,1.0807228825881923,0.8832600568939178,1.3036157323077995
2020-08-19,1.0805706714750023,0.8757468749010084,1.2987064611622439
2020-08-20,1.080374319864936,0.8726354170094124,1.2967681293060345
2020-08-21,1.0810386207623854,0.873133667896595,1.2989779716561802
2020-08-22,1.0808711606976602,0.8678308540613489,1.2947159829011285
2020-08-23,1.0801034976788673,0.8605744218400914,1.2863865087038884
2020-08-24,1.0793313200800414,0.8756831341324256,1.302126060482355
2020-08-25,1.0799765974825855,0.8614647354477182,1.2923892127814651
2020-08-26,1.0795462475478055,0.8700052804410061,1.2993530750213673
2020-08-27,1.0794996136312323,0.8780019703494122,1.3093428068472994
2020-08-28,1.078677973818535,0.8654298462289398,1.2986053441910612
2020-08-29,1.0794004272064037,0.8683588817085471,1.3000900337881038
2020-08-30,1.078205124771123,0.868530139638762,1.297180986851157
2020-08-31,1.0787479851829809,0.8626948230964027,1.2908605374601845
2020-09-01,1.0786881553127785,0.8710157369708158,1.2986776892490541
2020-09-02,1.0791582195054494,0.8674280856598496,1.3001323276480365
2020-09-03,1.0803025909375552,0.8642425052235466,1.298102040301078
2020-09-04,1.0798868256270384,0.851746260128418,1.29202171465552
2020-09-05,1.0827225887530765,0.8711651402534734,1.3107083109813296
2020-09-06,1.0847145775709406,0.8843084388817193,1.3253317730156682
2020-09-07,1.0870495249377892,0.8730589743567736,1.315441995742544
2020-09-08,1.0877265652796635,0.8728209880627211,1.3146390561053543
2020-09-09,1.0888096879760036,0.8682266228157126,1.3084870994826518
2020-09-10,1.0912352243759937,0.8722637241100092,1.3091761472673007
2020-09-11,1.0938372966908687,0.8771457494497591,1.3150698276168804
2020-09-12,1.0932022113702216,0.8609688094811847,1.307420177096624
2020-09-13,1.0938437856920546,0.8829768432921034,1.3281346588086895
2020-09-14,1.0951669089846825,0.8897085112977322,1.3336224634419274
2020-09-15,1.0970562290050556,0.8841914123817382,1.3268181260690661
2020-09-16,1.1003635243718883,0.8897808378245612,1.3334701458814306
2020-09-17,1.1028051896821238,0.8878638139147486,1.3341767988243622
2020-09-18,1.1029980366989975,0.8849324439285514,1.3277537288422496
2020-09-19,1.103645318765432,0.8874469994926765,1.33332776265107
2020-09-20,1.1056889188146215,0.8823517572670942,1.3294199970568756
2020-09-21,1.1060352432332512,0.8847502709809942,1.3302204093285928
2020-09-22,1.1082252214882669,0.8828556803160377,1.3297924510867742
2020-09-23,1.1095358090722747,0.9006420623857191,1.347397669743277
2020-09-24,1.1113458748080447,0.8930195694043137,1.3394062871382184
2020-09-25,1.1128617601689674,0.8985754481490751,1.3414628272016833
2020-09-26,1.1151957200720628,0.9050590275497203,1.3482546572590257
2020-09-27,1.1158016581957249,0.9068629427131603,1.3490218712865163
2020-09-28,1.1175363534362415,0.911255026669678,1.3575127045951638
2020-09-29,1.1191090603956553,0.9073666207245031,1.3547904588678754
2020-09-30,1.121999807728939,0.9076495184742669,1.3616965063762134
2020-10-01,1.1236982962053361,0.8991866544813922,1.3526862583324932
2020-10-02,1.1263707390738427,0.9044471844426478,1.3575132650258157
2020-10-03,1.1286858994009286,0.910814835236813,1.3689785060960313
2020-10-04,1.1311029798518,0.9078590714361389,1.366860505488312
2020-10-05,1.1323024056843352,0.9166383800201277,1.3775314006820663
2020-10-06,1.1361210570388598,0.9198299848443574,1.3790918031839632
2020-10-07,1.139618357501106,0.9108711229453946,1.3730019559593283
2020-10-08,1.141531993040363,0.9235461700491305,1.3914595925422457
2020-10-09,1.1435470131396497,0.9273622303983774,1.3961595399188973
2020-10-10,1.144631618369113,0.9169029557762085,1.390245261669205
2020-10-11,1.1466487444820261,0.9318657837630124,1.4087466213100048
2020-10-12,1.1466399942320376,0.9225643686825172,1.3938297175712329
2020-10-13,1.148545782954034,0.9196991520474207,1.391784242199102
2020-10-14,1.1496045081817954,0.9228180029928242,1.4003753846775402
2020-10-15,1.1503604489347463,0.9287457374682508,1.4082752089819943
2020-10-16,1.150775360764966,0.9235190731133335,1.4039199715546966
2020-10-17,1.1527499854160461,0.9239950189776096,1.4058217805919848
2020-10-18,1.153607614799543,0.9269629084223262,1.4051453447056999
2020-10-19,1.1529592933063366,0.9228779649290333,1.4012251077627556
2020-10-20,1.1539053687991512,0.9337548505922771,1.4171356425428967
2020-10-21,1.154283068129251,0.9176466480017152,1.4074461083802245
2020-10-22,1.1539960313320703,0.9187761870154785,1.4068219366067733
2020-10-23,1.1523581339032898,0.9178935478910406,1.4076276838820765
2020-10-24,1.1518416107958052,0.9160629366241967,1.4070694666664656
2020-10-25,1.1504122823076695,0.9111430285840066,1.4018391637064054
2020-10-26,1.148961136323896,0.921830831473298,1.4120775005252522
2020-10-27,1.1470258546978052,0.9205018292580573,1.4083309636702164
2020-10-28,1.144601757887094,0.9230045583300086,1.4132474518546376
2020-10-29,1.1422292131176732,0.9034705088466608,1.394257862946162
2020-10-30,1.1408480847837228,0.9139055315265665,1.39829796924391
2020-10-31,1.138694824368947,0.9086193392383906,1.3953837563402622
2020-11-01,1.1351463363738281,0.8997365238305458,1.3864345299599496
2020-11-02,1.1320435990004463,0.9062859260838558,1.3919421660719897
2020-11-03,1.1292889672506532,0.8994902266220688,1.3875556648540348
2020-11-04,1.1261737904476687,0.9056478422046912,1.3938098960299874
2020-11-05,1.1246478541282663,0.8959343768733613,1.3832162317974832
2020-11-06,1.12092955019035,0.8865462754667868,1.3715131737882182
2020-11-07,1.1173611983006597,0.8898236335817296,1.3783763022246855
2020-11-08,1.114288662147083,0.8976424414154575,1.386847705041814
2020-11-09,1.1122691057520226,0.8782187569414316,1.3729825930712967
2020-11-10,1.1091634716791416,0.8671102974566083,1.361963998143397
2020-11-11,1.1070390716205007,0.8675383351122822,1.3670938799790238
2020-11-12,1.1045694784244315,0.8609142330556389,1.3628368957085244
2020-11-13,1.1020111845802454,0.8702201438484725,1.3729148833439637
2020-11-14,1.0993877492758624,0.8512539651056293,1.3580611467409804
2020-11-15,1.0987641445881908,0.852277166984164,1.3645758960408734
2020-11-16,1.0953047527615531,0.8413896894113897,1.3583678638388792
2020-11-17,1.0939221708171187,0.84276766637242,1.3562172335587481
2020-11-18,1.0931572690666442,0.8453624945547793,1.3656891894116103
2020-11-19,1.0918100992539737,0.8303886427761248,1.3555380641249863
2020-11-20,1.0910591504563094,0.8320803836085704,1.3646196294482895
2020-11-21,1.088738690905729,0.8265504861841902,1.3663240213588033
2020-11-22,1.0865490423197453,0.8266534734047352,1.371597108454175
2020-11-23,1.0843430587849143,0.8226522820521446,1.371190104576514
2020-11-24,1.0828559603092869,0.8155988196557165,1.3730746012246067
2020-11-25,1.0827889208700423,0.8191424265466495,1.3871594232964923
2020-11-26,1.0829240304941676,0.8003100622822595,1.3754985278836886
2020-11-27,1.0835607584491855,0.792513632200065,1.3735726883473376
2020-11-28,1.082761640890498,0.7941129111608604,1.3802611076223075
2020-11-29,1.0820840029301508,0.799063485422714,1.3976284870722266
2020-11-30,1.0816844088864879,0.7729987389947438,1.3839003776261076
2020-12-01,1.0813844048702062,0.7748096009739391,1.39865527744096
2020-12-02,1.0809566622742588,0.7767726157842217,1.4083726892271902
2020-12-03,1.080552459695284,0.7768993510824065,1.418954482813756
2020-12-04,1.0803555768283668,0.7624979204780021,1.4192956249651534
2020-12-05,1.0802073353759636,0.7424208307815562,1.4151594878708047
2020-12-06,1.080157757862307,0.7320661642622275,1.419851142137856
2020-12-07,1.081270430921474,0.763612002620812,1.4583806695554702
2020-12-08,1.0802361687961264,0.7305075289453445,1.44674020653862
2020-12-09,1.0802523788320935,0.7353235715661603,1.4567911690904332
2020-12-10,1.0796957791625705,0.7185423476417608,1.4489218058179933
2020-12-11,1.0796911228834685,0.7040001585722929,1.4429191706055584
2020-12-12,1.0810500319782559,0.7350510473372166,1.4784384023078796
2020-12-13,1.0822649049192408,0.7230046729158829,1.4842515940442063
2020-12-14,1.0819434015999072,0.7098023684124345,1.4803685892805047
